State,County,Year,DayswithAQI,GoodDays,ModerateDays,UnhealthyforSensitiveGroupsDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,MaxAQI,Percentile90AQI,MedianAQI,DaysCO,DaysNO2,DaysOzone,DaysSO2,DaysPM25,DaysPM10
Ohio,Columbiana,1981,339,93,103,119,24,0,0,200,141,87,0,0,0,339,0,0
Ohio,Coshocton,1981,26,26,0,0,0,0,0,26,17,7,0,0,0,26,0,0
Ohio,Cuyahoga,1981,365,82,151,119,12,1,0,209,131,81,27,15,27,296,0,0
Ohio,Franklin,1981,365,106,193,56,10,0,0,195,116,64,110,58,78,119,0,0
Ohio,Hamilton,1981,365,66,123,144,32,0,0,200,149,100,2,61,51,251,0,0
Ohio,Hocking,1981,309,247,49,11,2,0,0,161,77,33,0,0,309,0,0,0
Ohio,Jefferson,1981,365,79,135,114,37,0,0,200,153,81,42,13,16,294,0,0
Ohio,Lake,1981,365,122,164,66,13,0,0,190,119,63,86,0,58,221,0,0
Ohio,Lawrence,1981,259,206,46,7,0,0,0,125,65,31,0,0,0,259,0,0
Ohio,Lorain,1981,365,179,105,71,10,0,0,200,129,51,0,0,110,255,0,0
Ohio,Lucas,1981,365,109,122,95,32,7,0,209,156,76,17,0,99,249,0,0
Ohio,Mahoning,1981,365,110,175,72,6,2,0,215,115,69,17,173,62,113,0,0
Ohio,Medina,1981,330,274,41,10,5,0,0,185,74,29,0,0,330,0,0,0
Ohio,Meigs,1981,283,200,46,30,7,0,0,178,116,27,0,0,0,283,0,0
Ohio,Mercer,1981,47,36,8,3,0,0,0,147,97,37,0,0,47,0,0,0
Ohio,Monroe,1981,156,68,66,18,4,0,0,200,103,56,0,0,0,156,0,0
Ohio,Montgomery,1981,365,190,126,32,15,2,0,208,105,50,26,122,145,72,0,0
Ohio,Portage,1981,307,218,46,19,18,6,0,254,129,38,0,0,307,0,0,0
Ohio,Preble,1981,363,294,36,22,10,1,0,201,87,31,0,0,363,0,0,0
Ohio,Richland,1981,267,224,41,2,0,0,0,105,64,20,0,0,0,267,0,0
Ohio,Scioto,1981,275,235,36,4,0,0,0,121,62,26,0,0,0,275,0,0
Ohio,Stark,1981,365,165,146,45,6,3,0,204,111,56,7,24,104,230,0,0
Ohio,Summit,1981,365,55,112,131,65,2,0,232,175,104,10,0,37,318,0,0
Ohio,Trumbull,1981,342,223,73,46,0,0,0,139,106,36,0,69,0,273,0,0
Ohio,Tuscarawas,1981,161,95,39,23,4,0,0,157,112,41,0,0,0,161,0,0
Ohio,Warren,1981,362,257,65,27,12,1,0,210,101,36,0,0,307,55,0,0
Ohio,Washington,1981,120,64,38,18,0,0,0,134,105,49,0,0,0,120,0,0
Ohio,Adams,2009,346,329,13,4,0,0,0,132,26,6,0,0,0,346,0,0
Ohio,Allen,2009,362,318,40,4,0,0,0,105,54,27,0,0,203,132,0,27
Ohio,Ashtabula,2009,365,324,36,5,0,0,0,150,51,30,0,0,210,155,0,0
Ohio,Athens,2009,365,289,74,2,0,0,0,119,62,36,29,21,186,96,33,0
Ohio,Belmont,2009,365,347,16,2,0,0,0,114,43,16,0,0,0,365,0,0
Ohio,Butler,2009,365,245,108,12,0,0,0,129,76,43,0,0,266,12,87,0
Ohio,Clark,2009,365,275,82,8,0,0,0,119,67,38,0,0,174,102,89,0
Ohio,Clermont,2009,264,180,82,2,0,0,0,101,67,44,0,0,182,0,82,0
Ohio,Clinton,2009,210,155,52,3,0,0,0,108,77,44,0,0,210,0,0,0
Ohio,Columbiana,2009,364,298,51,15,0,0,0,143,72,16,0,0,0,316,0,48
Ohio,Crawford,2009,355,321,33,1,0,0,0,101,50,34,0,0,355,0,0,0
Ohio,Cuyahoga,2009,365,222,133,10,0,0,0,140,78,45,6,54,120,94,72,19
Ohio,Delaware,2009,214,170,42,2,0,0,0,115,67,41,0,0,214,0,0,0
Ohio,Fayette,2009,356,310,46,0,0,0,0,100,54,35,0,0,356,0,0,0
Ohio,Franklin,2009,365,265,95,5,0,0,0,129,67,40,67,0,179,35,82,2
Ohio,Geauga,2009,211,175,33,3,0,0,0,115,58,39,0,0,211,0,0,0
Ohio,Greene,2009,264,178,81,5,0,0,0,119,71,44,0,0,180,0,84,0
Ohio,Hamilton,2009,365,151,206,8,0,0,0,133,79,53,0,10,93,6,255,1
Ohio,Hancock,2009,54,54,0,0,0,0,0,39,29,19,0,0,0,0,0,54
Ohio,Jefferson,2009,363,259,98,5,1,0,0,151,74,40,0,0,142,126,94,1
Ohio,Knox,2009,212,184,28,0,0,0,0,100,54,39,0,0,212,0,0,0
Ohio,Lake,2009,365,195,108,56,6,0,0,176,110,48,5,0,119,204,37,0
Ohio,Lawrence,2009,363,271,90,2,0,0,0,108,64,38,0,0,166,102,95,0
Ohio,Licking,2009,214,169,42,3,0,0,0,119,67,42,0,0,214,0,0,0
Ohio,Lorain,2009,263,202,60,1,0,0,0,123,64,40,0,0,187,0,75,1
Ohio,Lucas,2009,365,243,115,6,1,0,0,154,74,44,0,0,185,0,100,80
Ohio,Madison,2009,214,169,44,1,0,0,0,112,67,41,0,0,214,0,0,0
Ohio,Mahoning,2009,365,256,109,0,0,0,0,100,67,41,0,0,148,107,110,0
Ohio,Medina,2009,304,210,92,2,0,0,0,101,64,43,0,2,152,1,149,0
Ohio,Meigs,2009,365,337,24,4,0,0,0,148,44,9,0,0,0,365,0,0
Ohio,Miami,2009,214,172,38,4,0,0,0,105,67,41,0,0,214,0,0,0
Ohio,Montgomery,2009,365,240,118,7,0,0,0,129,74,44,47,0,173,0,145,0
Ohio,Morgan,2009,363,288,40,30,5,0,0,200,96,14,0,0,0,363,0,0
Ohio,Noble,2009,353,288,63,2,0,0,0,105,61,38,0,0,317,0,36,0
Ohio,Portage,2009,259,200,59,0,0,0,0,97,60,38,0,0,165,0,94,0
Ohio,Preble,2009,261,184,75,2,0,0,0,119,66,44,0,0,182,0,79,0
Ohio,Scioto,2009,365,315,49,1,0,0,0,101,54,25,0,0,0,81,108,176
Ohio,Stark,2009,365,196,167,2,0,0,0,126,74,49,27,0,93,0,245,0
Ohio,Summit,2009,365,193,168,4,0,0,0,105,75,49,0,0,92,29,244,0
Ohio,Trumbull,2009,239,197,38,4,0,0,0,108,61,41,0,0,214,0,0,25
Ohio,Tuscarawas,2009,364,344,19,1,0,0,0,103,41,14,0,0,0,364,0,0
Ohio,Warren,2009,264,167,89,8,0,0,0,133,74,46,0,0,180,0,84,0
Ohio,Washington,2009,214,172,42,0,0,0,0,100,61,41,0,0,214,0,0,0
Ohio,Wood,2009,214,179,34,1,0,0,0,101,64,40,0,0,214,0,0,0
Ohio,Allen,2021,273,215,58,0,0,0,0,87,60,41,0,0,185,0,88,0
Ohio,Ashtabula,2021,273,243,28,2,0,0,0,112,51,36,0,0,211,62,0,0
Ohio,Athens,2021,83,75,8,0,0,0,0,74,49,22,0,0,0,0,83,0
Ohio,Belmont,2021,273,249,24,0,0,0,0,74,46,13,0,184,0,2,77,10
Ohio,Butler,2021,304,165,134,5,0,0,0,116,74,48,0,0,131,1,155,17
Ohio,Clark,2021,273,171,102,0,0,0,0,100,68,45,0,0,117,0,156,0
Ohio,Clermont,2021,302,259,43,0,0,0,0,97,54,38,0,0,218,0,84,0
Ohio,Clinton,2021,209,178,31,0,0,0,0,84,58,40,0,0,209,0,0,0
Ohio,Columbiana,2021,272,272,0,0,0,0,0,35,16,1,0,0,0,227,0,45
Ohio,Cuyahoga,2021,274,120,150,4,0,0,0,115,83,53,1,0,106,3,159,5
Ohio,Delaware,2021,209,191,18,0,0,0,0,77,49,39,0,0,209,0,0,0
Ohio,Fayette,2021,238,218,20,0,0,0,0,90,49,38,0,0,238,0,0,0
Ohio,Franklin,2021,274,189,85,0,0,0,0,100,67,44,1,7,140,0,126,0
Ohio,Gallia,2021,272,257,14,1,0,0,0,118,33,6,0,0,0,272,0,0
Ohio,Geauga,2021,185,147,38,0,0,0,0,97,71,42,0,0,185,0,0,0
Ohio,Greene,2021,214,191,23,0,0,0,0,97,51,39,0,0,214,0,0,0
Ohio,Guernsey,2021,271,268,3,0,0,0,0,59,23,4,0,0,0,271,0,0
Ohio,Hamilton,2021,304,162,137,5,0,0,0,140,77,48,0,9,137,3,155,0
Ohio,Hancock,2021,273,273,0,0,0,0,0,47,9,0,0,0,0,273,0,0
Ohio,Harrison,2021,166,156,10,0,0,0,0,63,36,5,124,0,0,0,42,0
Ohio,Jefferson,2021,270,144,116,9,1,0,0,155,77,49,0,0,76,21,173,0
Ohio,Knox,2021,214,194,20,0,0,0,0,97,50,38,0,0,214,0,0,0
Ohio,Lake,2021,273,204,62,7,0,0,0,122,71,40,0,0,177,1,94,1
Ohio,Lawrence,2021,273,199,74,0,0,0,0,99,61,41,0,0,123,0,150,0
Ohio,Licking,2021,214,196,18,0,0,0,0,87,50,39,0,0,214,0,0,0
Ohio,Lorain,2021,273,219,54,0,0,0,0,90,57,38,0,0,155,0,118,0
Ohio,Lucas,2021,272,191,76,5,0,0,0,122,68,43,0,0,157,0,115,0
Ohio,Madison,2021,198,181,17,0,0,0,0,84,50,39,0,0,198,0,0,0
Ohio,Mahoning,2021,273,206,66,1,0,0,0,110,65,41,0,0,136,0,137,0
Ohio,Medina,2021,273,208,65,0,0,0,0,93,64,42,0,0,177,0,96,0
Ohio,Miami,2021,214,184,30,0,0,0,0,87,58,40,0,0,214,0,0,0
Ohio,Montgomery,2021,268,159,108,1,0,0,0,101,73,47,0,0,127,0,141,0
Ohio,Morgan,2021,233,233,0,0,0,0,0,39,9,1,0,0,0,233,0,0
Ohio,Noble,2021,228,197,31,0,0,0,0,84,54,39,0,0,228,0,0,0
Ohio,Portage,2021,213,172,40,1,0,0,0,108,64,41,0,0,198,0,15,0
Ohio,Preble,2021,274,191,83,0,0,0,0,97,64,42,1,0,149,0,124,0
Ohio,Scioto,2021,273,255,18,0,0,0,0,85,40,16,0,0,0,10,88,175
Ohio,Stark,2021,273,164,106,3,0,0,0,127,74,46,0,0,133,0,140,0
Ohio,Summit,2021,273,194,76,3,0,0,0,105,67,42,0,0,155,6,112,0
Ohio,Trumbull,2021,273,202,68,3,0,0,0,147,71,41,0,0,161,0,112,0
Ohio,Warren,2021,304,233,69,2,0,0,0,119,64,41,0,0,199,0,105,0
Ohio,Washington,2021,214,191,23,0,0,0,0,87,51,40,0,0,213,1,0,0
Ohio,Wood,2021,214,185,29,0,0,0,0,90,54,40,0,0,214,0,0,0
Ohio,Adams,2020,333,314,19,0,0,0,0,81,45,27,0,0,0,46,287,0
Ohio,Allen,2020,360,318,41,1,0,0,0,105,52,36,0,0,225,1,134,0
Ohio,Ashtabula,2020,364,347,17,0,0,0,0,93,44,31,0,0,241,123,0,0
Ohio,Athens,2020,86,83,3,0,0,0,0,61,41,24,0,0,0,0,86,0
Ohio,Belmont,2020,366,357,9,0,0,0,0,66,30,12,0,276,0,0,82,8
Ohio,Butler,2020,366,298,64,4,0,0,0,126,61,40,0,0,290,16,57,3
Ohio,Clark,2020,365,296,68,1,0,0,0,108,57,40,0,0,201,22,142,0
Ohio,Clermont,2020,361,325,36,0,0,0,0,100,50,35,0,0,211,0,150,0
Ohio,Clinton,2020,229,205,24,0,0,0,0,97,54,39,0,0,229,0,0,0
Ohio,Columbiana,2020,364,364,0,0,0,0,0,31,7,1,0,0,0,316,0,48
Ohio,Cuyahoga,2020,366,223,133,9,1,0,0,152,67,46,0,1,153,5,201,6
Ohio,Delaware,2020,244,222,21,1,0,0,0,101,50,38,0,0,244,0,0,0
Ohio,Fayette,2020,341,318,23,0,0,0,0,80,49,35,0,0,341,0,0,0
Ohio,Franklin,2020,366,296,68,2,0,0,0,102,58,40,0,9,194,0,163,0
Ohio,Gallia,2020,366,340,23,3,0,0,0,116,43,7,0,0,0,366,0,0
Ohio,Geauga,2020,245,214,31,0,0,0,0,100,61,41,0,0,245,0,0,0
Ohio,Greene,2020,245,220,25,0,0,0,0,93,51,39,0,0,245,0,0,0
Ohio,Guernsey,2020,20,20,0,0,0,0,0,50,40,3,0,0,0,20,0,0
Ohio,Hamilton,2020,366,210,149,7,0,0,0,126,70,48,0,14,123,2,227,0
Ohio,Hancock,2020,8,8,0,0,0,0,0,21,21,0,0,0,0,8,0,0
Ohio,Harrison,2020,304,304,0,0,0,0,0,49,23,1,259,0,0,0,40,5
Ohio,Jefferson,2020,366,299,66,1,0,0,0,112,58,37,0,0,193,8,164,1
Ohio,Knox,2020,245,226,19,0,0,0,0,80,49,38,0,0,245,0,0,0
Ohio,Lake,2020,366,315,41,10,0,0,0,140,59,37,0,0,216,7,141,2
Ohio,Lawrence,2020,364,326,38,0,0,0,0,77,51,35,0,0,201,10,153,0
Ohio,Licking,2020,245,230,15,0,0,0,0,77,48,37,0,0,245,0,0,0
Ohio,Lorain,2020,358,322,35,0,1,0,0,154,51,35,0,0,189,0,169,0
Ohio,Lucas,2020,366,303,55,8,0,0,0,136,61,38,0,0,201,12,153,0
Ohio,Madison,2020,245,220,25,0,0,0,0,84,51,39,0,0,245,0,0,0
Ohio,Mahoning,2020,365,320,44,1,0,0,0,142,54,38,0,0,169,1,195,0
Ohio,Medina,2020,360,321,39,0,0,0,0,93,51,35,0,0,187,0,173,0
Ohio,Miami,2020,229,217,12,0,0,0,0,93,49,39,0,0,229,0,0,0
Ohio,Montgomery,2020,361,246,111,4,0,0,0,112,64,44,0,0,162,0,198,1
Ohio,Morgan,2020,349,348,1,0,0,0,0,96,9,1,0,0,0,349,0,0
Ohio,Noble,2020,356,335,21,0,0,0,0,87,47,36,0,0,347,0,9,0
Ohio,Portage,2020,262,229,32,1,0,0,0,101,55,39,0,0,241,0,21,0
Ohio,Preble,2020,366,315,50,1,0,0,0,101,54,38,0,0,245,0,121,0
Ohio,Scioto,2020,366,361,5,0,0,0,0,92,31,14,0,0,0,13,93,260
Ohio,Stark,2020,358,262,92,4,0,0,0,119,62,42,0,0,173,0,185,0
Ohio,Summit,2020,365,280,82,3,0,0,0,114,59,39,0,0,121,4,240,0
Ohio,Trumbull,2020,357,315,39,2,1,0,0,153,52,37,0,0,219,0,138,0
Ohio,Warren,2020,361,293,64,4,0,0,0,115,59,39,0,0,211,0,150,0
Ohio,Washington,2020,245,233,11,1,0,0,0,108,48,38,0,0,245,0,0,0
Ohio,Wood,2020,229,216,13,0,0,0,0,80,46,34,0,0,229,0,0,0
Ohio,Adams,2008,366,356,9,1,0,0,0,112,29,10,0,0,0,366,0,0
Ohio,Allen,2008,366,323,42,1,0,0,0,105,54,31,0,0,211,129,0,26
Ohio,Ashtabula,2008,366,301,55,10,0,0,0,136,71,32,0,0,211,155,0,0
Ohio,Athens,2008,365,281,78,5,1,0,0,189,67,40,0,4,298,37,26,0
Ohio,Belmont,2008,366,305,53,8,0,0,0,130,60,21,0,0,0,366,0,0
Ohio,Butler,2008,365,230,118,15,2,0,0,164,84,44,0,0,266,22,77,0
Ohio,Clark,2008,365,259,95,10,1,0,0,161,74,42,0,0,186,102,77,0
Ohio,Clermont,2008,256,155,97,4,0,0,0,105,74,48,0,0,172,0,84,0
Ohio,Clinton,2008,209,137,62,9,1,0,0,154,84,47,0,0,209,0,0,0
Ohio,Columbiana,2008,357,285,53,19,0,0,0,137,79,18,0,0,0,314,0,43
Ohio,Crawford,2008,350,288,60,2,0,0,0,115,64,36,0,0,350,0,0,0
Ohio,Cuyahoga,2008,366,179,162,22,3,0,0,161,88,51,5,35,106,117,78,25
Ohio,Delaware,2008,213,147,55,11,0,0,0,133,80,46,0,0,213,0,0,0
Ohio,Fayette,2008,347,284,61,2,0,0,0,122,61,37,0,0,347,0,0,0
Ohio,Franklin,2008,366,234,113,18,1,0,0,174,84,44,48,0,185,55,75,3
Ohio,Geauga,2008,214,154,47,12,1,0,0,156,84,44,0,0,214,0,0,0
Ohio,Greene,2008,264,163,93,8,0,0,0,143,80,47,0,0,191,0,72,1
Ohio,Hamilton,2008,366,175,153,34,4,0,0,169,101,52,0,35,182,27,122,0
Ohio,Hancock,2008,59,59,0,0,0,0,0,31,27,20,0,0,0,0,0,59
Ohio,Jefferson,2008,366,219,119,28,0,0,0,147,94,45,3,0,135,149,79,0
Ohio,Knox,2008,214,154,53,7,0,0,0,122,80,44,0,0,214,0,0,0
Ohio,Lake,2008,366,188,122,56,0,0,0,147,108,48,11,0,109,195,51,0
Ohio,Lawrence,2008,364,227,120,15,2,0,0,166,80,44,0,0,177,105,82,0
Ohio,Licking,2008,213,147,57,9,0,0,0,126,84,45,0,0,213,0,0,0
Ohio,Lorain,2008,263,187,71,4,1,0,0,156,67,43,0,0,185,0,78,0
Ohio,Lucas,2008,366,183,170,13,0,0,0,129,84,51,0,0,148,0,198,20
Ohio,Madison,2008,213,142,67,4,0,0,0,122,77,45,0,0,213,0,0,0
Ohio,Mahoning,2008,366,186,172,8,0,0,0,141,80,50,0,0,70,32,264,0
Ohio,Medina,2008,257,165,82,10,0,0,0,133,78,46,0,0,195,0,62,0
Ohio,Meigs,2008,365,337,22,6,0,0,0,116,43,10,0,0,0,365,0,0
Ohio,Miami,2008,214,153,58,3,0,0,0,112,74,44,0,0,214,0,0,0
Ohio,Montgomery,2008,366,172,179,14,1,0,0,174,84,51,11,0,110,0,245,0
Ohio,Morgan,2008,366,276,37,46,7,0,0,200,110,21,0,0,0,366,0,0
Ohio,Noble,2008,360,291,66,3,0,0,0,126,64,38,0,0,313,0,47,0
Ohio,Portage,2008,258,202,54,2,0,0,0,115,63,39,0,0,161,0,97,0
Ohio,Preble,2008,262,165,96,1,0,0,0,105,74,47,0,0,186,0,76,0
Ohio,Scioto,2008,366,209,156,1,0,0,0,110,66,46,0,0,0,19,328,19
Ohio,Stark,2008,352,239,93,20,0,0,0,140,84,41,108,0,184,0,60,0
Ohio,Summit,2008,366,241,108,16,1,0,0,164,80,43,5,0,172,108,81,0
Ohio,Trumbull,2008,258,164,80,14,0,0,0,140,88,44,0,0,187,0,63,8
Ohio,Tuscarawas,2008,366,331,35,0,0,0,0,90,49,20,0,0,0,366,0,0
Ohio,Warren,2008,258,144,96,16,2,0,0,166,93,48,0,0,181,0,77,0
Ohio,Washington,2008,214,145,59,9,1,0,0,174,80,45,0,0,214,0,0,0
Ohio,Wood,2008,214,164,47,3,0,0,0,122,71,43,0,0,214,0,0,0
Ohio,Adams,2018,359,342,17,0,0,0,0,66,42,23,0,0,0,26,333,0
Ohio,Allen,2018,365,304,56,5,0,0,0,119,59,39,0,0,215,9,141,0
Ohio,Ashtabula,2018,365,329,33,3,0,0,0,129,50,31,0,0,243,122,0,0
Ohio,Athens,2018,94,88,6,0,0,0,0,57,46,28,0,0,0,0,94,0
Ohio,Belmont,2018,365,350,15,0,0,0,0,69,36,17,1,253,0,1,104,6
Ohio,Butler,2018,365,269,90,6,0,0,0,140,69,41,0,0,284,10,65,6
Ohio,Clark,2018,365,240,121,4,0,0,0,140,67,44,0,0,160,3,202,0
Ohio,Clermont,2018,356,287,67,2,0,0,0,101,61,40,0,0,222,0,134,0
Ohio,Clinton,2018,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,0
Ohio,Columbiana,2018,303,302,1,0,0,0,0,52,12,1,0,0,0,240,0,63
Ohio,Cuyahoga,2018,365,221,133,11,0,0,0,133,75,45,0,8,177,2,166,12
Ohio,Delaware,2018,244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,0
Ohio,Fayette,2018,364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,0
Ohio,Franklin,2018,365,261,102,2,0,0,0,122,64,43,0,20,182,0,161,2
Ohio,Gallia,2018,365,353,11,1,0,0,0,124,29,4,0,0,0,365,0,0
Ohio,Geauga,2018,245,196,40,9,0,0,0,129,77,42,0,0,245,0,0,0
Ohio,Greene,2018,363,262,100,1,0,0,0,122,61,41,0,0,175,0,188,0
Ohio,Hamilton,2018,365,173,184,7,1,0,0,159,74,51,0,23,126,0,216,0
Ohio,Harrison,2018,145,142,3,0,0,0,0,60,30,3,103,0,0,0,40,2
Ohio,Jefferson,2018,365,215,148,2,0,0,0,108,66,47,0,0,93,27,245,0
Ohio,Knox,2018,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,0
Ohio,Lake,2018,365,293,61,11,0,0,0,138,67,38,0,0,208,6,151,0
Ohio,Lawrence,2018,365,319,44,2,0,0,0,119,54,36,0,0,180,1,184,0
Ohio,Licking,2018,245,210,35,0,0,0,0,100,54,40,0,0,245,0,0,0
Ohio,Lorain,2018,365,302,62,1,0,0,0,101,57,37,0,0,171,0,194,0
Ohio,Lucas,2018,365,273,82,9,1,0,0,151,64,41,0,0,195,22,148,0
Ohio,Madison,2018,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,0
Ohio,Mahoning,2018,365,304,61,0,0,0,0,90,55,36,0,0,143,0,221,1
Ohio,Medina,2018,365,286,79,0,0,0,0,100,60,38,0,0,185,0,180,0
Ohio,Miami,2018,245,207,37,1,0,0,0,140,61,40,0,0,245,0,0,0
Ohio,Montgomery,2018,363,255,104,4,0,0,0,129,64,43,4,0,181,0,178,0
Ohio,Morgan,2018,293,292,1,0,0,0,0,52,9,1,0,0,0,293,0,0
Ohio,Noble,2018,343,314,29,0,0,0,0,97,49,34,0,0,317,0,26,0
Ohio,Portage,2018,279,233,46,0,0,0,0,100,60,38,0,0,225,0,54,0
Ohio,Preble,2018,365,265,99,1,0,0,0,107,61,42,0,0,180,0,185,0
Ohio,Scioto,2018,365,353,12,0,0,0,0,82,35,14,0,0,0,57,109,199
Ohio,Stark,2018,365,237,125,3,0,0,0,108,69,45,1,0,167,0,197,0
Ohio,Summit,2018,365,260,104,1,0,0,0,105,63,41,0,0,163,0,202,0
Ohio,Trumbull,2018,353,284,65,4,0,0,0,108,64,39,0,0,226,0,127,0
Ohio,Warren,2018,358,260,93,5,0,0,0,136,67,43,0,0,195,0,163,0
Ohio,Washington,2018,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,0
Ohio,Wood,2018,245,213,30,2,0,0,0,115,61,38,0,0,245,0,0,0
Ohio,Adams,2019,365,361,4,0,0,0,0,61,36,20,0,0,0,41,324,0
Ohio,Allen,2019,364,303,61,0,0,0,0,97,56,39,0,0,214,32,118,0
Ohio,Ashtabula,2019,358,334,23,1,0,0,0,112,47,34,0,0,245,113,0,0
Ohio,Athens,2019,120,116,4,0,0,0,0,56,43,25,0,0,0,0,120,0
Ohio,Belmont,2019,365,349,16,0,0,0,0,66,38,15,14,251,0,1,90,9
Ohio,Butler,2019,365,247,105,13,0,0,0,147,78,44,0,0,275,27,58,5
Ohio,Clark,2019,365,220,143,2,0,0,0,105,64,45,0,0,157,3,205,0
Ohio,Clermont,2019,358,287,67,4,0,0,0,140,58,40,0,0,213,0,145,0
Ohio,Clinton,2019,244,203,41,0,0,0,0,100,58,43,0,0,244,0,0,0
Ohio,Columbiana,2019,350,350,0,0,0,0,0,26,11,1,0,0,0,288,0,62
Ohio,Cuyahoga,2019,365,188,173,4,0,0,0,108,70,50,0,3,133,2,214,13
Ohio,Delaware,2019,241,214,27,0,0,0,0,84,51,41,0,0,241,0,0,0
Ohio,Fayette,2019,355,332,23,0,0,0,0,74,48,38,0,0,355,0,0,0
Ohio,Franklin,2019,365,244,120,1,0,0,0,101,65,46,0,5,174,0,185,1
Ohio,Gallia,2019,365,337,26,2,0,0,0,117,46,6,0,0,0,365,0,0
Ohio,Geauga,2019,230,189,39,2,0,0,0,119,61,42,0,0,230,0,0,0
Ohio,Greene,2019,243,213,30,0,0,0,0,90,54,41,0,0,243,0,0,0
Ohio,Hamilton,2019,365,162,197,6,0,0,0,119,77,52,0,7,152,0,206,0
Ohio,Harrison,2019,293,290,3,0,0,0,0,59,30,2,236,0,0,0,55,2
Ohio,Jefferson,2019,365,232,131,2,0,0,0,123,63,45,0,0,119,7,239,0
Ohio,Knox,2019,245,218,27,0,0,0,0,93,51,41,0,0,245,0,0,0
Ohio,Lake,2019,365,317,43,5,0,0,0,115,54,37,0,0,231,1,133,0
Ohio,Lawrence,2019,365,328,37,0,0,0,0,77,51,39,0,0,197,0,168,0
Ohio,Licking,2019,245,223,22,0,0,0,0,80,50,41,0,0,245,0,0,0
Ohio,Lorain,2019,362,313,49,0,0,0,0,72,52,38,0,0,204,0,158,0
Ohio,Lucas,2019,365,293,71,1,0,0,0,143,61,40,0,0,200,15,150,0
Ohio,Madison,2019,245,209,36,0,0,0,0,93,54,42,0,0,245,0,0,0
Ohio,Mahoning,2019,365,308,57,0,0,0,0,84,54,39,0,0,177,5,183,0
Ohio,Medina,2019,353,304,49,0,0,0,0,78,53,38,0,0,163,0,190,0
Ohio,Miami,2019,241,226,15,0,0,0,0,77,49,40,0,0,241,0,0,0
Ohio,Montgomery,2019,365,229,136,0,0,0,0,94,64,45,0,0,168,0,195,2
Ohio,Morgan,2019,351,351,0,0,0,0,0,29,10,1,0,0,0,351,0,0
Ohio,Noble,2019,361,336,25,0,0,0,0,87,49,37,0,0,341,0,20,0
Ohio,Portage,2019,270,252,18,0,0,0,0,87,49,37,0,0,214,0,56,0
Ohio,Preble,2019,364,266,98,0,0,0,0,93,60,43,0,0,219,0,145,0
Ohio,Scioto,2019,365,356,9,0,0,0,0,78,37,14,0,0,0,52,103,210
Ohio,Stark,2019,365,226,139,0,0,0,0,100,67,46,0,0,164,0,201,0
Ohio,Summit,2019,365,279,83,3,0,0,0,115,61,42,0,0,170,2,193,0
Ohio,Trumbull,2019,362,295,67,0,0,0,0,100,58,40,0,0,208,0,154,0
Ohio,Warren,2019,360,284,73,3,0,0,0,122,63,43,0,0,199,0,161,0
Ohio,Washington,2019,245,219,26,0,0,0,0,87,51,41,0,0,245,0,0,0
Ohio,Wood,2019,244,225,19,0,0,0,0,87,49,38,0,0,244,0,0,0
Ohio,Adams,2014,365,340,25,0,0,0,0,67,46,27,0,0,0,15,350,0
Ohio,Allen,2014,365,305,59,1,0,0,0,108,60,36,0,0,185,7,173,0
Ohio,Ashtabula,2014,357,320,35,2,0,0,0,119,54,32,0,0,213,144,0,0
Ohio,Athens,2014,56,45,11,0,0,0,0,67,54,29,0,0,0,0,56,0
Ohio,Belmont,2014,365,362,3,0,0,0,0,82,20,6,0,0,0,365,0,0
Ohio,Butler,2014,365,259,100,6,0,0,0,133,71,42,0,0,264,19,80,2
Ohio,Clark,2014,365,233,131,1,0,0,0,105,67,44,0,0,144,2,219,0
Ohio,Clermont,2014,353,188,165,0,0,0,0,100,69,49,0,0,102,0,251,0
Ohio,Clinton,2014,212,163,47,2,0,0,0,122,64,44,0,0,212,0,0,0
Ohio,Columbiana,2014,365,364,1,0,0,0,0,59,21,6,0,0,0,312,0,53
Ohio,Cuyahoga,2014,365,189,163,12,1,0,0,173,80,50,7,16,83,53,172,34
Ohio,Delaware,2014,214,188,24,2,0,0,0,105,54,41,0,0,214,0,0,0
Ohio,Fayette,2014,346,314,30,2,0,0,0,122,50,37,0,0,346,0,0,0
Ohio,Franklin,2014,365,218,141,6,0,0,0,115,68,47,0,16,120,1,227,1
Ohio,Geauga,2014,214,176,37,1,0,0,0,122,61,41,0,0,214,0,0,0
Ohio,Greene,2014,362,226,134,2,0,0,0,113,64,45,0,0,129,0,233,0
Ohio,Hamilton,2014,365,115,234,16,0,0,0,143,85,57,0,31,70,33,231,0
Ohio,Jefferson,2014,365,175,184,6,0,0,0,150,73,51,0,0,104,10,251,0
Ohio,Knox,2014,214,179,35,0,0,0,0,97,58,41,0,0,214,0,0,0
Ohio,Lake,2014,365,240,116,8,1,0,0,157,68,43,1,0,127,24,213,0
Ohio,Lawrence,2014,365,247,117,1,0,0,0,103,59,42,0,0,101,1,263,0
Ohio,Licking,2014,214,192,22,0,0,0,0,100,54,41,0,0,214,0,0,0
